,title,rating,reviews,type,address,operating_hours,phone,website,user_review
140,SUGOI CONSTRUTORA S.A,3.4,97.0,Construction company,"Av. das Nações Unidas, 11633 - Cidade Monções, São Paulo - SP, 04578-901, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 800 900 0900,http://www.sugoisa.com.br/,
141,De Martin Construtora,3.4,60.0,Construction company,"R. Gelu Vervloet dos Santos, 590, Salas 1404, 1405 e 1406, Jardim Camburi, Vitória - ES, 29090-100, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 27 3237-0998,https://www.demartinconstrutora.com.br/,
142,BELA VISTA CONSTRUTORA E INCORPORADORA LTDA,5.0,7.0,Construction company,"Rua Pe Henry Mothon 351, Centro, Poços de Caldas - MG, 37701-009, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 35 3713-9048,,
143,Saldanha Construtora,4.2,13.0,Home builder,"Torre Europa, 8º andar, Conjs. 84, 85 e 86, Av. Nove de Julho, 4939 - Jardim Paulista, São Paulo - SP, 01407-200, Brazil",,+55 11 3683-0260,http://www.saldanhaconstrutora.com.br/,
144,MP Incorporadora,3.5,61.0,Building firm,"Av. Pres. Kennedy, 735 - 9° Andar - Estrela do Norte, São Gonçalo - RJ, 24445-795, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 21 3857-9250,http://www.mpincorporadora.com.br/,
145,Conx Construction and Incorporated,3.7,62.0,Construction company,"R. Funchal, 375 - 12º andar - Vila Olímpia, São Paulo - SP, 04551-060, Brazil",,+55 11 3055-2244,https://www.conx.com.br/,
146,Construtora Ivoti,4.8,13.0,Construction company,"Av. Capivara, 327 - Harmonia, Ivoti - RS, 93900-000, Brazil","{'friday': '7:30–11:30AM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30–11:30AM', 'tuesday': '7:30–11:30AM', 'wednesday': '7:30–11:30AM', 'thursday': '7:30–11:30AM'}",+55 51 3563-1793,http://www.construtoraivoti.com.br/,
147,Celana Construções Civis,4.4,13.0,Construction company,"R. Petit Carneiro, 414 - Água Verde, Curitiba - PR, 80240-050, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 41 3244-8189,https://www.celana.com.br/,
148,Planen Construções Ltda,4.9,17.0,Construction company,"R. Antônio Hulse, 53 - Dehon, Tubarão - SC, 88704-220, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 48 3626-3959,http://www.planenconstrucoes.com.br/,
149,Grupo Kallas,3.6,328.0,Construction company,"R. João Lourenço, 432 - Moema, São Paulo - SP, 04508-030, Brazil",,,http://www.grupokallas.com.br/,
150,ARKAPLAN CONSTRUTORA E LOTEADORA,5.0,9.0,Construction company,"Av. Acre, 59 - Zona 7, Cianorte - PR, 87208-028, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 44 3820-0311,http://arkaplan.com.br/,
151,Construtora Residir (Formiga),4.2,9.0,Home builder,"Rua Doutor Alberico Salazar Neto, 47, Dom Couto, Formiga - MG, 35570-000, Brazil",,+55 37 99998-7788,http://www.construtoraresidir.com.br/,
152,Mutual Construções,4.4,12.0,Construction company,"R. Viriato da Silva Viana, 235 - Chácara Labronci, Boituva - SP, 18550-061, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 15 3363-9400,http://www.mutual.com.br/,
153,Construtora Adriática,5.0,9.0,Construction company,"Alameda Dr. Carlos de Carvalho, 555 - Centro, Curitiba - PR, 80430-180, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 41 3015-0020,https://www.construtoraadriatica.com.br/,
154,Construtora Bella Casa,4.9,14.0,Construction company,"RS-020, 5121 - Neópolis, Gravataí - RS, 94100-250, Brazil","{'friday': '8:30AM–6PM', 'saturday': '9AM–12PM', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 51 3421-7800,https://www.facebook.com/ConstrutoraBellaCasaa/,
155,Construtora Stanza,4.7,31.0,Building firm,"Av. Oviedo Teixeira, 697 - Jardins, Aracaju - SE, 49026-100, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 79 3251-5001,https://meustanza.com/,
156,Construtora Bouw,4.7,12.0,Construction company,"R. Ceará, 276 - Parolin, Curitiba - PR, 80220-260, Brazil","{'friday': '8:30AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–5:30PM', 'tuesday': '8:30AM–5:30PM', 'wednesday': '8:30AM–5:30PM', 'thursday': '8:30AM–5:30PM'}",+55 41 3076-4546,http://www.construtorabouw.com.br/,
157,Construtora Flash - Engenharia,4.4,11.0,Construction company,"R. Jerônimo Durski, 866 - Bigorrilho, Curitiba - PR, 80730-290, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 41 3274-1933,http://www.flash.eng.br/,
158,Casas Pré Fabricadas New Habit,4.5,24.0,Prefabricated house companies,"R. Espanha, 100 - Vila Santa Luzia, São Bernardo do Campo - SP, 09671-050, Brazil","{'friday': '8AM–5PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 11 2669-7709,http://www.newhabit.com.br/,
159,Construtora Conic,4.2,74.0,Building firm,"R. Medeiros e Albuquerque, 71 - Graças, Recife - PE, 52011-120, Brazil","{'friday': '8AM–12:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12:30PM', 'tuesday': '8AM–12:30PM', 'wednesday': '8AM–12:30PM', 'thursday': '8AM–12:30PM'}",+55 81 2119-6666,http://www.construtoraconic.com.br/,
160,Metal Light Construtora,5.0,18.0,Construction company,"Av. Pres. Tancredo Neves, 4935 - Castelo, Belo Horizonte - MG, 31330-430, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 31 3347-6500,http://www.metallight.com.br/,
161,Alos Empreendimentos Alos Empreendimentos,4.1,29.0,Building firm,"R. Fernando Simas, 1330 - Mercês, Curitiba - PR, 80710-660, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 41 99233-7618,https://alos.net.br/,
162,GV Engenharia Ltda.,5.0,8.0,Construction company,"R. Cônego Barata, 49 - Tamarineira, Recife - PE, 52051-020, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 81 3441-5530,http://www.gvengenharia.com/,
163,Grupo Kallas,3.6,328.0,Construction company,"R. João Lourenço, 432 - Moema, São Paulo - SP, 04508-030, Brazil",,,http://www.grupokallas.com.br/,
164,CONSTRUTORA CAVALLI,4.8,11.0,Construction company,"Residêncial Amanda, Av. Luiz de Camões, 1741 - 2 - Conta Dinheiro, Lages - SC, 88520-000, Brazil",,+55 49 3223-8297,http://construtoracavalli.com.br/,
165,Realize Empreendimentos Imobiliários,4.8,5.0,Construction company,"Rod. Armando Calil Bulos, 5349 - 3° Andar - Sala 305 - Ingleses do Rio Vermelho, Florianópolis - SC, 88058-001, Brazil","{'friday': '9AM–7PM', 'saturday': '9AM–7PM', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 48 3207-0975,,
166,Construtora Lenge,4.8,5.0,Civil engineering company,"R. Afonso Botelho, 900 - Trianon, Guarapuava - PR, 85120-030, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 42 3622-5500,,
167,Nazale Incorporadora e Construtora,3.9,16.0,Home builder,"Av. Central, 1880 - Sala 19 - Zona Nova, Capão da Canoa - RS, 95555-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 51 3625-1600,http://www.nazale.com.br/,
168,bolsa,4.8,12.0,Construction company,"R. Independência, 800 - Conj. 701 - Centro, Passo Fundo - RS, 99010-040, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 54 3311-3400,http://intranetbolsa.com.br/,
169,Construtora Montserrat,4.4,10.0,Construction company,"Shopping Via Parque, Av. Ayrton Senna, 3000 - Sala 404 Bloco 1 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-904, Brazil",,+55 21 3416-9001,http://montserrat.com.br/,
170,Plano&Plano,3.7,292.0,Home builder,"R. Samuel Morse, 74 - Cidade Monções, São Paulo - SP, 04576-060, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 11 4095-7500,https://www.planoeplano.com.br/,
171,Thac Construtora,3.9,11.0,Construction company,"Av. Elmira Martins Moreira, 278 - Jardim Altos de Santana I, Jacareí - SP, 12306-730, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 12 3958-7155,http://www.thacconstrutora.com.br/,
172,Ritt Empreendimentos,4.9,18.0,Building firm,"R. Dr. Lauro Dornelles, 129 - Centro, Alegrete - RS, 97542-570, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 55 3421-1104,http://rittempreendimentos.com.br/,
173,Construtora PA,4.3,6.0,Construction company,"R. Mariano Horta Galvão, 45 - Fatima II, Pouso Alegre - MG, 37553-574, Brazil","{'friday': '8AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 35 3025-6765,http://construtorapamg.com.br/,
174,Dalla Nora Arquitetura & Construção,5.0,5.0,Construction company,"R. do Comércio, 941 - Centro, Frederico Westphalen - RS, 98400-000, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 55 3744-4160,,
175,POSH CONSTRUTORA,5.0,5.0,Construction company,"Rua Condessa do Pinhal, 165 - Sl. 1 - Campo Belo, São Paulo - SP, 04610-060, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 11 5533-6118,http://www.poshconstrutora.com.br/,
176,Silti Construtora,4.5,8.0,Construction company,"Av. dos Imigrantes, 1620 - Rio Maina, Criciúma - SC, 88817-600, Brazil","{'friday': '9AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–12PM', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",+55 48 3442-9572,http://www.silti.com.br/,
177,BP8 Construtora,4.5,8.0,Construction company,"Av. Santo Antônio, 1453 - 10º andar - Bela Vista, Osasco - SP, 06083-210, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 4444-6666,https://www.bp8.com.vc/,
178,Plus Engenharia Ltda,4.6,8.0,Construction company,"R. Mal. Floriano, 275 - Juliana G Padilha, Camaquã - RS, 96180-000, Brazil",,+55 51 98497-0397,http://plus.eng.br/,
179,T2A Incorporadora,5.0,7.0,Construction company,"Centro Comercial City Life, R. Moreira César, 2650 - 1804 - São Pelegrino, Caxias do Sul - RS, 95034-000, Brazil",,+55 54 3229-4891,https://www.t2aincorp.com.br/,
180,EZR Construtora,3.8,17.0,Home builder,"Edificio Meridian, R. Fumio Miyazi, 141 - Sala 1406 - Boqueirão, Praia Grande - SP, 11701-160, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 13 3472-0543,https://ezrconstrutora.com.br/,
181,bolsa,4.8,12.0,Construction company,"R. Independência, 800 - Conj. 701 - Centro, Passo Fundo - RS, 99010-040, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 54 3311-3400,http://intranetbolsa.com.br/,
182,Thac Construtora,3.9,11.0,Construction company,"Av. Elmira Martins Moreira, 278 - Jardim Altos de Santana I, Jacareí - SP, 12306-730, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 12 3958-7155,http://www.thacconstrutora.com.br/,
183,Construtora PA,4.3,6.0,Construction company,"R. Mariano Horta Galvão, 45 - Fatima II, Pouso Alegre - MG, 37553-574, Brazil","{'friday': '8AM–5:30PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 35 3025-6765,http://construtorapamg.com.br/,
184,Silti Construtora,4.5,8.0,Construction company,"Av. dos Imigrantes, 1620 - Rio Maina, Criciúma - SC, 88817-600, Brazil","{'friday': '9AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–12PM', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",+55 48 3442-9572,http://www.silti.com.br/,
185,H&C Construtora,5.0,20.0,Civil engineer,"R. Catharina Durante de Camargo, 108 - sala 01 - Jardim Itapevi, Itapevi - SP, 06653-170, Brazil","{'friday': '8AM–4PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–4PM', 'tuesday': '8AM–4PM', 'wednesday': '8AM–4PM', 'thursday': '8AM–4PM'}",+55 11 4141-5897,,
186,Dalla Nora Arquitetura & Construção,5.0,5.0,Construction company,"R. do Comércio, 941 - Centro, Frederico Westphalen - RS, 98400-000, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 55 3744-4160,,
187,Nazale Incorporadora e Construtora,3.9,16.0,Home builder,"Av. Central, 1880 - Sala 19 - Zona Nova, Capão da Canoa - RS, 95555-000, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 51 3625-1600,http://www.nazale.com.br/,
188,Realize Empreendimentos Imobiliários,4.8,5.0,Construction company,"Rod. Armando Calil Bulos, 5349 - 3° Andar - Sala 305 - Ingleses do Rio Vermelho, Florianópolis - SC, 88058-001, Brazil","{'friday': '9AM–7PM', 'saturday': '9AM–7PM', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",+55 48 3207-0975,,
189,Plus Engenharia Ltda,4.6,8.0,Construction company,"R. Mal. Floriano, 275 - Juliana G Padilha, Camaquã - RS, 96180-000, Brazil",,+55 51 98497-0397,http://plus.eng.br/,
190,Metal Light Construtora,5.0,18.0,Construction company,"Av. Pres. Tancredo Neves, 4935 - Castelo, Belo Horizonte - MG, 31330-430, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 31 3347-6500,http://www.metallight.com.br/,
191,Plano&Plano,3.7,292.0,Home builder,"R. Samuel Morse, 74 - Cidade Monções, São Paulo - SP, 04576-060, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 11 4095-7500,https://www.planoeplano.com.br/,
192,Construtora B4,4.7,17.0,Building firm,"R. Afonso Pena, 1523 - sala 5 - Centro, Cascavel - PR, 85812-100, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 45 3035-2060,http://construtorab4.com.br/,
193,POSH CONSTRUTORA,5.0,5.0,Construction company,"Rua Condessa do Pinhal, 165 - Sl. 1 - Campo Belo, São Paulo - SP, 04610-060, Brazil","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",+55 11 5533-6118,http://www.poshconstrutora.com.br/,
194,BP8 Construtora,4.5,8.0,Construction company,"Av. Santo Antônio, 1453 - 10º andar - Bela Vista, Osasco - SP, 06083-210, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 11 4444-6666,https://www.bp8.com.vc/,
195,Alos Empreendimentos Alos Empreendimentos,4.1,29.0,Building firm,"R. Fernando Simas, 1330 - Mercês, Curitiba - PR, 80710-660, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 41 99233-7618,https://alos.net.br/,
196,Casa Ideal,5.0,6.0,Construction company,"R. Holanda, 290 - Bacacheri, Curitiba - PR, 82510-190, Brazil","{'friday': '8:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–5PM', 'tuesday': '8:30AM–5PM', 'wednesday': '8:30AM–5PM', 'thursday': '8:30AM–5PM'}",+55 41 3013-0004,http://www.casaideal.com.br/,
197,Habras - Habita Brasil Construtora e Incorporadora,2.9,31.0,Construction company,"R. Helena, 285 - conjunto 22 - Vila Olímpia, São Paulo - SP, 04552-050, Brazil",,+55 11 2338-7519,http://www.habrasconstrutora.com.br/,
198,T2A Incorporadora,5.0,7.0,Construction company,"Centro Comercial City Life, R. Moreira César, 2650 - 1804 - São Pelegrino, Caxias do Sul - RS, 95034-000, Brazil",,+55 54 3229-4891,https://www.t2aincorp.com.br/,
199,Pred Center Comercial Construtora,4.8,6.0,Construction company,"R. Guaiaó - Aparecida, Santos - SP, 11060-450, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 13 3289-3907,http://www.predcenter.com.br/,
200,POSH CONSTRUTORA,5.0,5.0,Construction company,"Rua Condessa do Pinhal, 165 - Sl. 1 - Campo Belo, São Paulo - SP, 04610-060","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",(11) 5533-6118,http://www.poshconstrutora.com.br/,
201,GV Engenharia Ltda.,5.0,8.0,Construction company,"R. Cônego Barata, 49 - Tamarineira, Recife - PE, 52051-020","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(81) 3441-5530,http://www.gvengenharia.com/,
202,ACN Construtora e Engenharia,4.8,10.0,Engineering consultant,"R. José Guilherme, 328 - Centro, Bragança Paulista - SP, 12900-231","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(11) 4033-8966,http://www.acnconstrutora.com.br/,
203,Elglobal Desenvolvimento Imobiliário,4.0,26.0,Real estate developer,"Av. dos Vinhedos, 200 - Morada da Colina, Uberlândia - MG, 38411-159",,(34) 3230-8400,http://www.elglobal.com.br/,
204,Stuhlberger Engenharia e Participações,3.9,14.0,Construction company,"Alameda Santos, 1343 - andar 18 - Cerqueira César, São Paulo - SP, 01419-001","{'friday': '8:30AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–6PM', 'tuesday': '8:30AM–6PM', 'wednesday': '8:30AM–6PM', 'thursday': '8:30AM–6PM'}",(11) 3595-7944,http://www.stuhlberger.com.br/,
205,Habras - Habita Brasil Construtora e Incorporadora,2.9,31.0,Construction company,"R. Helena, 285 - conjunto 22 - Vila Olímpia, São Paulo - SP, 04552-050",,(11) 2338-7519,http://www.habrasconstrutora.com.br/,
206,Construtora Vitale,3.6,17.0,Construction company,"Av. Embaixador Abelardo Bueno, 3180 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(21) 3535-9551,http://construtoravitale.com.br/,
207,Realize Empreendimentos Imobiliários,4.8,5.0,Construction company,"Rod. Armando Calil Bulos, 5349 - 3° Andar - Sala 305 - Ingleses do Rio Vermelho, Florianópolis - SC, 88058-001","{'friday': '9AM–7PM', 'saturday': '9AM–7PM', 'sunday': 'Closed', 'monday': '9AM–7PM', 'tuesday': '9AM–7PM', 'wednesday': '9AM–7PM', 'thursday': '9AM–7PM'}",(48) 3207-0975,,
208,bolsa,4.8,12.0,Construction company,"R. Independência, 800 - Conj. 701 - Centro, Passo Fundo - RS, 99010-040","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(54) 3311-3400,http://intranetbolsa.com.br/,
209,Tavolaro Construtora,4.2,6.0,Custom home builder,"Shopping Montserrat, Av. Eldes Scherrer Souza, 2162 - Sala 724 - Colina de Laranjeiras, Serra - ES, 29167-080","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(27) 3080-4990,http://tavolaroconstrutora.com.br/,
210,Silti Construtora,4.5,8.0,Construction company,"Av. dos Imigrantes, 1620 - Rio Maina, Criciúma - SC, 88817-600","{'friday': '9AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–12PM', 'tuesday': '9AM–12PM', 'wednesday': '9AM–12PM', 'thursday': '9AM–12PM'}",(48) 3442-9572,http://www.silti.com.br/,
211,Alos Empreendimentos Alos Empreendimentos,4.1,29.0,Building firm,"R. Fernando Simas, 1330 - Mercês, Curitiba - PR, 80710-660","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",(41) 99233-7618,https://alos.net.br/,
212,Pred Center Comercial Construtora,4.8,6.0,Construction company,"R. Guaiaó - Aparecida, Santos - SP, 11060-450","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",(13) 3289-3907,http://www.predcenter.com.br/,
213,Pró- Lar Construtora,5.0,1.0,Construction company,"One Mall Business Residence, R. das Paineiras, 06 - Águas Claras, Brasília - DF, 71928-720","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Closed', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",(61) 98294-1170,https://api.whatsapp.com/send?phone=556182037480,
214,CasaCon materiais para construção,4.7,10.0,Building materials store,"Av. Rio Araguaia, 760 - Cruzeiro, Conceição do Araguaia - PA, 68540-000","{'friday': '7AM–6PM', 'saturday': '7AM–12PM', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",(94) 99212-0069,,
