,title,rating,reviews,type,address,operating_hours,phone,website,user_review
171,Construx Construtora e Incorporadora,,,Construction company,"Empresarial Boa Nova Beach Center, Av. Gov. Argemiro de Figueiredo, 2941 - sala 206 - Jardim Oceania, João Pessoa - PB, 58037-030, Brazil","{'friday': '8AM–5PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 98888-8897,,
172,"WF Construcoes, incorporacoes e empreendimentos ltda",,,Corporate office,"Av. Minas Gerais, 534 - Estados, João Pessoa - PB, 58050-719, Brazil",,+55 83 99342-0178,,
173,JAR Construções - João Pessoa,,,Construction company,"Empresarial Guará Mall, Av. Guarabira, 1323 - Sala 202 - Manaíra, João Pessoa - PB, 58038-142, Brazil","{'friday': '7:30AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–12PM', 'tuesday': '7:30AM–12PM', 'wednesday': '7:30AM–12PM', 'thursday': '7:30AM–12PM'}",+55 83 2181-3976,http://jarconstrucoes.com.br/,
174,"Arena Construtora - Construções, Reformas e Impermeabilizações.",,,Building firm,"Av. Maria Rosa, 1470 - 02 - Manaíra, João Pessoa - PB, 58038-461, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 83 3142-1405,http://arenaresolve.com/,
175,Pernambuco Construtora,4.5,67.0,Construction company,"Av. República do Líbano, 251 - Pina, Recife - PE, 51110-160, Brazil","{'friday': '9AM–10PM', 'saturday': '9AM–10PM', 'sunday': '12–9PM', 'monday': '9AM–10PM', 'tuesday': '9AM–10PM', 'wednesday': '9AM–10PM', 'thursday': '9AM–10PM'}",+55 81 3125-6464,http://www.pernambucoconstrutora.com.br/pre-home/home/,
176,Construtora Carrilho Ltda,4.4,25.0,Construction company,"Rua Antônio Lumack do Monte, 96 - 7º andar - Boa Viagem, Recife - PE, 51020-280, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 81 3231-1703,http://www.carrilho.com.br/,
177,MSL Litoral Construtora,,,Home builder,"Village Jacumã, Conde - PB, 58322-000, Brazil","{'friday': '8AM–5:30PM', 'saturday': '8AM–5:30PM', 'sunday': 'Closed', 'monday': '8AM–5:30PM', 'tuesday': '8AM–5:30PM', 'wednesday': '8AM–5:30PM', 'thursday': '8AM–5:30PM'}",+55 83 99947-8078,http://mslitoralconstrutora.com.br/,
178,Construtora Carajás Ltda,4.1,22.0,Construction company,"R. Joaquim Alheiros, 506 - Cordeiro, Recife - PE, 50711-240, Brazil",,+55 81 3228-5555,http://www.construtoracarajas.com.br/,
179,Construtora Santo Antônio,4.0,30.0,Construction company,"Rua Dr. Raul Lafayette, 191 - Sala 1207 - Boa Viagem, Recife - PE, 51021-220, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 81 3466-1485,http://www.construtorasantoantonio.com.br/,
180,Construtora Itacuruçá,5.0,1.0,Construction company,"Av. Pres. Epitácio Pessoa, 12 - Tambiá, João Pessoa - PB, 58013-025, Brazil",,+55 83 98814-4051,,
181,Campos Gouveia Incorporação,4.3,34.0,Building firm,"R. Profa. Anunciada da Rocha Melo, 214 - SALA: 1006 - Madalena, Recife - PE, 50710-390, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 81 3228-5584,https://www.camposgouveia.com.br/,
182,Construtora Essencial,5.0,1.0,Custom home builder,"R. Antônio Rabelo Júnior - Miramar, João Pessoa - PB, 58033-455, Brazil",,,,
183,Empresarial Pernambuco Corporate,4.6,644.0,Business center,"Praça Miguel de Cervantes, 60 - Ilha do Leite, Recife - PE, 50070-525, Brazil","{'friday': '7AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–7PM', 'tuesday': '7AM–7PM', 'wednesday': '7AM–7PM', 'thursday': '7AM–7PM'}",+55 81 99681-0636,http://www.pecorporate.com.br/,
184,Construtora Hema,3.0,1.0,Construction company,"R. Ariosvaldo Silva, 8 - Torre, João Pessoa - PB, 58040-230, Brazil",,+55 83 3043-8518,,
185,Construtora Luna Alves,2.0,1.0,Construction company,"R. Afonso Campos - Centro, João Pessoa - PB, 58013-380, Brazil",,+55 83 3233-7374,,
186,CA3 Construtora,3.3,9.0,Construction company,"Rua Barão de Souza Leão, 425 Empresarial Pontes Corporate Center, Boa Viagem, Recife - PE, 51030-300, Brazil",,+55 81 3251-4210,http://www.ca3construtora.com.br/,
187,Cristal Construtora,5.0,1.0,Home builder,"Av. Min. José Américo de Almeida, 442 - Sala 404 - 4º Andar - Torre, João Pessoa - PB, 58040-300, Brazil","{'friday': '8:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8:30AM–5PM', 'tuesday': '8:30AM–5PM', 'wednesday': '8:30AM–5PM', 'thursday': '8:30AM–5PM'}",+55 83 99677-9761,,
188,Asla Construtora,5.0,2.0,Construction company,"R. Guimarães Peixoto, 75 - sala 1701 - Casa Amarela, Recife - PE, 52051-200, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 81 99920-2421,http://www.aslaconstrutora.com/,
189,Construtora Elo,4.0,1.0,Construction company,"Av. Gen. Bento da Gama, 358 - Torre, João Pessoa - PB, 58040-090, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3576-3590,,
190,Construtora Conclasse,1.0,1.0,Construction company,"Av. Gen. Bento da Gama, 262 - Torre, João Pessoa - PB, 58040-090, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 83 3021-3207,,
191,Construtora Grupo Gmg Ltda,1.0,1.0,Construction company,"Av. Dom Pedro II, 45 - Torre, João Pessoa - PB, 58040-440, Brazil",,,,
192,J3 Construtora,1.0,1.0,Construction company,"Avenida João Cirilo da Silva, 221 - Sala 703 B - Cabo Branco, Altiplex - PB, 58046-005, Brazil",,,,
193,Rincon Baruc Construtora e Incorporadora Ltda,3.0,1.0,Construction company,"R. Dr. Manoel Lopes de Carvalho, 714 - Ernesto Geisel, João Pessoa - PB, 58075-418, Brazil",,+55 83 98801-5513,,
194,Construtora Imperyum,5.0,1.0,Construction company,"Rua Carmelo Ruffo, 197 - Jaguaribe, João Pessoa - PB, 58015-460, Brazil","{'friday': '9AM–5PM', 'saturday': '9AM–12:30PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3576-7680,,
195,Construtora Rdv,1.0,1.0,Construction company,"R. Abel da Silva, 779 - Cruz das Armas, João Pessoa - PB, 58085-370, Brazil",,,,
196,Construtora e Incorporadora Pinheiro,,,Construction company,"Estr. do Forte do Arraial Novo do Bom Jesus, 12 - Cordeiro, Recife - PE, 50721-250, Brazil",,+55 81 3033-6431,,
197,Construtora Barbosa Pinto,1.5,13.0,Construction company,"R. Dr. José Mariano, 692 - 1 andar - Boa Vista, Recife - PE, 50060-290, Brazil","{'friday': '9AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–5PM', 'tuesday': '9AM–5PM', 'wednesday': '9AM–5PM', 'thursday': '9AM–5PM'}",+55 81 3036-5260,http://www.barbosapinto.com.br/,
198,Svs Construtora,,,Construction company,"R. Damasco, 575 - Santa Rosa, Campina Grande - PB, 08340-010, Brazil",,,,
199,Construtora Manhattan,3.4,97.0,Construction company,"21, Av. Santos Dumont, 2122 - Aldeota, Fortaleza - CE, 60150-160, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 85 3486-9200,http://www.construtoramanhattan.com.br/,
