,title,rating,reviews,type,address,operating_hours,phone,website,user_review
176,Mais Construtora e Incorporadora LTDA,3.1,50.0,Construction company,"R. Maria Rosa Padilha, 249 - Aeroclube, João Pessoa - PB, 58036-840, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': '8AM–6PM', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3576-6545,http://www.maisconstrutora.com.br/,
177,LOCAÇÃO DE ESCAVADEIRA BRASIL LOCAÇÕES,,,Earth works company,"Av. Pres. Juscelino Kubitschek - Cruzeiro, Campina Grande - PB, 58416-045, Brazil","{'friday': '7AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–12PM', 'tuesday': '7AM–12PM', 'wednesday': '7AM–12PM', 'thursday': '7AM–12PM'}",,http://www.metalurgicabrasillocacoes.com/,
178,Moura Imobiliária,4.2,5.0,Real estate agency,"R. Vidal de Negreiros, 95 - Centro, Campina Grande - PB, 58400-263, Brazil","{'friday': '7:30AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7:30AM–5PM', 'tuesday': '7:30AM–5PM', 'wednesday': '7:30AM–5PM', 'thursday': '7:30AM–5PM'}",+55 83 99115-7877,http://mouraconstrucoes.com/,
179,Campos Gouveia Incorporação,4.3,34.0,Building firm,"R. Profa. Anunciada da Rocha Melo, 214 - SALA: 1006 - Madalena, Recife - PE, 50710-390, Brazil","{'friday': '8AM–12PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–12PM', 'tuesday': '8AM–12PM', 'wednesday': '8AM–12PM', 'thursday': '8AM–12PM'}",+55 81 3228-5584,https://www.camposgouveia.com.br/,
180,Léo do gesso,4.5,4.0,Dry wall contractor,"Rua Luiza Cabral de Castro número 55, São José da Mata, Campina Grande - PB, 58441-000, Brazil","{'friday': '7AM–6PM', 'saturday': '7AM–4PM', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",+55 83 98729-0368,,
181,Empresarial Pernambuco Corporate,4.6,644.0,Business center,"Praça Miguel de Cervantes, 60 - Ilha do Leite, Recife - PE, 50070-525, Brazil","{'friday': '7AM–7PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–7PM', 'tuesday': '7AM–7PM', 'wednesday': '7AM–7PM', 'thursday': '7AM–7PM'}",+55 81 99681-0636,http://www.pecorporate.com.br/,
182,Ednaldo do gesso,,,Home builder,"Sítio, Montadas - PB, Brazil",,,,
183,A Costa,3.9,25.0,Pharmaceutical products wholesaler,"R. João Quirino, 548 - F, Campina Grande - PB, 58410-370, Brazil",,+55 83 3337-2990,,
184,Residencial Paris,,,,"R. José Ferreira Ramos - Três Irmãs, Campina Grande - PB, 58424-227, Brazil",,,,
185,Voltech Consultoria e Projetos Elétricos,5.0,8.0,Solar energy equipment supplier,"Unidade Acadêmica de Engenharia Elétrica Universidade Federal de Campina Grande (UFCG - Bloco CG, Universitário, Campina Grande - PB, 58428-830, Brazil","{'friday': 'Open 24 hours', 'saturday': 'Open 24 hours', 'sunday': 'Open 24 hours', 'monday': 'Open 24 hours', 'tuesday': 'Open 24 hours', 'wednesday': 'Open 24 hours', 'thursday': 'Open 24 hours'}",+55 83 99835-9835,https://voltechejsolar.com/,
186,Grupo Alerta,4.5,120.0,Security guard service,"R. Estelita Cruz, 221 - Alto Branco, Campina Grande - PB, 58401-470, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 3341-1700,https://www.grupoalertasv.com.br/,
187,Ares de Cruzeiro Residencial Clube,4.5,4.0,Apartment building,"R. Farmacêutico João Nóbrega, 1078-1092 - Cruzeiro, Campina Grande - PB, 58415-445, Brazil",,,https://www.wanderleyconstrucoes.com.br/ares-de-cruzeiro/,
188,SEDAN CONSTRUTORA LTDA EPP,5.0,2.0,Building firm,"R. Padre Antônio de Lima, Nº 100 - Centro, Surubim - PE, 55750-000, Brazil","{'friday': '8AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–5PM', 'tuesday': '8AM–5PM', 'wednesday': '8AM–5PM', 'thursday': '8AM–5PM'}",+55 81 3634-2120,https://sedan-construtora-ltda-epp.negocio.site/,
189,Residencial Maria Cecília,5.0,1.0,Condominium complex,"R. Salvino Araújo Sampaio, 280 - Sandra Cavalcante, Campina Grande - PB, 58410-672, Brazil",,,,
190,Asla Construtora,5.0,2.0,Construction company,"R. Guimarães Peixoto, 75 - sala 1701 - Casa Amarela, Recife - PE, 52051-200, Brazil","{'friday': '9AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '9AM–6PM', 'tuesday': '9AM–6PM', 'wednesday': '9AM–6PM', 'thursday': '9AM–6PM'}",+55 81 99920-2421,http://www.aslaconstrutora.com/,
191,Iago Amorim - Engenharia Diagnóstica,5.0,1.0,Civil engineering company,,"{'friday': '8AM–6PM', 'saturday': '8AM–4PM', 'sunday': '8AM–12PM', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 83 99978-0092,https://engiagoamorim.com.br/,
192,GEOTÉCNICA TOPOGRAFIA,,,Topography company,"R. Henrique Nóbrega - Três Irmãs, Campina Grande - PB, 58423-160, Brazil","{'friday': '7AM–6PM', 'saturday': '7AM–12PM', 'sunday': 'Closed', 'monday': '7AM–6PM', 'tuesday': '7AM–6PM', 'wednesday': '7AM–6PM', 'thursday': '7AM–6PM'}",+55 83 99315-7402,https://geotecnica-topografia.negocio.site/?utm_source=gmb&utm_medium=referral,
193,Construtora Manhattan,3.4,97.0,Construction company,"21, Av. Santos Dumont, 2122 - Aldeota, Fortaleza - CE, 60150-160, Brazil","{'friday': '8AM–6PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 85 3486-9200,http://www.construtoramanhattan.com.br/,
194,CARVALHO CONSTRUTORA,5.0,1.0,Corporate office,"R. Francisco Paz Barreto, 174, Lagoa do Carro - PE, 55820-000, Brazil","{'friday': '7AM–5PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 81 99245-5560,http://carvalhoconstrutora.business.site/,
195,Defesa Civil de Campina Grande-PB,1.0,1.0,Corporate office,"R. Lino Gomes da Silva, 39 - Prata, Campina Grande - PB, 58400-360, Brazil",,+55 83 3310-6860,https://campinagrande.pb.gov.br/secretarias/defesa-civil/,
196,PEL Construtora,4.5,76.0,Construction company,"Av. Bartolomeu de Gusmão, 555 - Recreio, Vitória da Conquista - BA, 45020-107, Brazil","{'friday': '8AM–5PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 77 3421-2803,http://www.pelconstrutora.com.br/,
197,VCA Construtora,4.7,57.0,Construction company,"Av. Olívia Flores, 1265 - Universidade, Vitória da Conquista - BA, 45028-610, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–12PM', 'sunday': 'Closed', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 77 3025-1212,https://vcaconstrutora.com.br/,
198,BLW Construtora e Incorporadora Ltda,4.8,190.0,Construction company,"Av. Olinto Meireles, 2455 - Milionários, Belo Horizonte - MG, 30620-330, Brazil","{'friday': '7AM–5PM', 'saturday': 'Closed', 'sunday': 'Closed', 'monday': '7AM–5PM', 'tuesday': '7AM–5PM', 'wednesday': '7AM–5PM', 'thursday': '7AM–5PM'}",+55 31 3018-9028,http://www.blwconstrutora.com.br/,
199,Grand Construtora,4.5,60.0,Home builder,"Av. Antônio Gil Veloso, 1500 - Praia da Costa, Vila Velha - ES, 29101-016, Brazil","{'friday': '8AM–6PM', 'saturday': '8AM–3PM', 'sunday': '8AM–1PM', 'monday': '8AM–6PM', 'tuesday': '8AM–6PM', 'wednesday': '8AM–6PM', 'thursday': '8AM–6PM'}",+55 27 4009-9898,http://www.grandconstrutora.com.br/,
